rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_spółdzielnia,czestochowa_wlasnosc_prywatna,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,46.09,wysoki_poziom_jakosci,wrzesien_2023,485000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.2,nizki_poziom_jakosci,wrzesien_2023,310000.0,,,,,,,,,,,,,450000.0,,,,,,,,,,,,,,550000.0,,
blok_mieszkań,46.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,,,
blok_mieszkań,47.0,nizki_poziom_jakosci,wrzesien_2023,434000.0,315000.0,,,290000.0,239000.0,,,,,,,460000.0,519000.0,300000.0,,,400000.0,,,,269900.0,,,339000.0,,688750.0,850000.0,,
blok_mieszkań,47.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,369000.0,485000.0,,,,450000.0,459000.0,,,,284500.0,290000.0,,,,,,680000.0,474000.0,
blok_mieszkań,47.7,nizki_poziom_jakosci,wrzesien_2023,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,620000.0,,,,,550000.0,,,,,,,,,,,,,439000.0,439000.0,,,,
blok_mieszkań,48.0,nizki_poziom_jakosci,wrzesien_2023,344500.0,,327000.0,,,229000.0,,,,,,,597000.0,,274000.0,,361000.0,379000.0,,,,262000.0,,,320000.0,,690000.0,638500.0,530000.0,
blok_mieszkań,48.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,389000.0,,,,,399500.0,,470000.0,,449000.0,,,,449000.0,,789000.0,720000.0,571333.3333333334,
blok_mieszkań,48.1,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,410000.0,,,,,,,,,,,449000.0
blok_mieszkań,48.1,wysoki_poziom_jakosci,wrzesien_2023,,499000.0,,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,,
blok_mieszkań,48.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,530000.0,,,,,,,,,,,,,,,,,,,,,604666.6666666666,,
blok_mieszkań,48.2,wysoki_poziom_jakosci,wrzesien_2023,375000.0,,,,,,,,,,385500.0,,,,,,,,,,310000.0,,,,,,,,,
blok_mieszkań,48.5,nizki_poziom_jakosci,wrzesien_2023,,375000.0,,329000.0,,259000.0,,,,,,,,,,,,,,,250000.0,,,,,,,,,
blok_mieszkań,48.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,399000.0,1100000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.6,nizki_poziom_jakosci,wrzesien_2023,337000.0,298000.0,,,,,445000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,339000.0,,,,,,,535000.0,
blok_mieszkań,49.23,nizki_poziom_jakosci,wrzesien_2023,360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,50.62,nizki_poziom_jakosci,wrzesien_2023,350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.26,wysoki_poziom_jakosci,wrzesien_2023,415000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.0,nizki_poziom_jakosci,wrzesien_2023,420000.0,,,,,318000.0,,,,,,,,,,,,,,,350000.0,,,,,,,632000.0,609000.0,
blok_mieszkań,52.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,550000.0,,,,,,683500.0,,415000.0,,408000.0,,,,,,,,,,,,610000.0,690821.0
blok_mieszkań,54.0,nizki_poziom_jakosci,wrzesien_2023,349000.0,,,,305900.0,286000.0,,,,,335000.0,,600000.0,,369500.0,389000.0,405000.0,,,,,,,,,,655000.0,610000.0,,559000.0
blok_mieszkań,54.0,wysoki_poziom_jakosci,wrzesien_2023,,,485900.0,,,,,,,,,,659500.0,,,,,,,,330000.0,,548999.0,,,,,715000.0,,590000.0
blok_mieszkań,54.1,nizki_poziom_jakosci,wrzesien_2023,459000.0,,,,,,449000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,54.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,550000.0,,,579000.0,
blok_mieszkań,54.21,nizki_poziom_jakosci,wrzesien_2023,345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,54.21,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,
blok_mieszkań,54.4,nizki_poziom_jakosci,wrzesien_2023,350000.0,,,,,,,,,,339000.0,,440000.0,,,,,,,,,,,,,,563000.0,,,
blok_mieszkań,55.0,nizki_poziom_jakosci,wrzesien_2023,,,,410000.0,,,,,,,346666.6666666667,,,,329000.0,357500.0,,,,,,,,,325000.0,,530000.0,,,
blok_mieszkań,55.0,wysoki_poziom_jakosci,wrzesien_2023,,499000.0,,,,,669000.0,,,,,,770000.0,,,,,,,,,,,,,,1000000.0,,755000.0,699999.0
blok_mieszkań,57.86,nizki_poziom_jakosci,wrzesien_2023,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,57.86,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,797000.0,,,
blok_mieszkań,57.9,nizki_poziom_jakosci,wrzesien_2023,385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,58.0,nizki_poziom_jakosci,wrzesien_2023,390000.0,,,,,,,,,,,,699000.0,,,,393500.0,,,499000.0,,,,,,,680000.0,,,
blok_mieszkań,58.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,732000.0,,,,,,649000.0,,,,610000.0,,,,,,649000.0,,,,895000.0,960000.0,580000.0,
blok_mieszkań,58.1,nizki_poziom_jakosci,wrzesien_2023,,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,58.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,764000.0,,
blok_mieszkań,58.45,nizki_poziom_jakosci,wrzesien_2023,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,59.8,nizki_poziom_jakosci,wrzesien_2023,,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,
blok_mieszkań,60.0,nizki_poziom_jakosci,wrzesien_2023,390000.0,,353500.0,,,,,,389000.0,,399000.0,,556666.6666666666,,,365000.0,505500.0,,,,325000.0,,,,,585000.0,765000.0,830000.0,,
blok_mieszkań,60.0,wysoki_poziom_jakosci,wrzesien_2023,,489000.0,,,,,,,,,,,,702500.0,,,,479900.0,,645000.0,,,,,549000.0,,700000.0,870000.0,674500.0,
blok_mieszkań,60.2,nizki_poziom_jakosci,wrzesien_2023,,365000.0,,,,,535000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1180000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,60.3,nizki_poziom_jakosci,wrzesien_2023,,395000.0,,,299000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.5,nizki_poziom_jakosci,wrzesien_2023,449000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,825000.0,,,,,,,,415000.0,,,,,,,,,
blok_mieszkań,60.8,nizki_poziom_jakosci,wrzesien_2023,419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,
blok_mieszkań,61.3,nizki_poziom_jakosci,wrzesien_2023,,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,63.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,329500.0,,,,,,,,629000.0,,,,,,,339000.0,,,,,,,740000.0,699000.0,
blok_mieszkań,63.0,wysoki_poziom_jakosci,wrzesien_2023,519000.0,,630000.0,,,,,,,,,,985350.0,,,,724500.0,,,,,,,,560000.0,,790000.0,749000.0,,754321.0
blok_mieszkań,64.4,wysoki_poziom_jakosci,wrzesien_2023,385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,895000.0,,,
blok_mieszkań,64.7,nizki_poziom_jakosci,wrzesien_2023,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,64.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000.0,
blok_mieszkań,65.6,nizki_poziom_jakosci,wrzesien_2023,,,,,,430000.0,,,,,,,,645000.0,,,,,,,,,,,,,910000.0,,,
blok_mieszkań,65.6,wysoki_poziom_jakosci,wrzesien_2023,,580000.0,,,,,,,,,,,,,,,,,,,,,,,,,980000.0,,,
blok_mieszkań,67.3,nizki_poziom_jakosci,wrzesien_2023,439000.0,374000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,69.3,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,389000.0,,,,,,,,,,,,,,,
blok_mieszkań,69.3,wysoki_poziom_jakosci,wrzesien_2023,615000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,70.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,391000.0,350000.0,,,,,,,,
blok_mieszkań,70.0,wysoki_poziom_jakosci,wrzesien_2023,599000.0,,,,,,,,,,,,1029000.0,,,,637500.0,,,,486000.0,,,,370000.0,,935000.0,,,
blok_mieszkań,72.0,nizki_poziom_jakosci,wrzesien_2023,,460000.0,,,,,,,,,,,720000.0,,,,558000.0,559000.0,,,,,,,,,,663333.3333333334,,
blok_mieszkań,72.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,780000.0,,629000.0,,614000.0,,,,,,,,,,1150000.0,,629000.0,
blok_mieszkań,73.0,nizki_poziom_jakosci,wrzesien_2023,520000.0,,,439000.0,,,,,,,,,690000.0,,,,,,,,,,,,,,798000.0,,,
blok_mieszkań,73.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,958000.0,,,,479000.0,639000.0,,,,,,,,,,,750000.0,
blok_mieszkań,75.0,nizki_poziom_jakosci,wrzesien_2023,,524000.0,,,,,,,,,,,1099000.0,,,,,499000.0,,,,,,,,,,,,
blok_mieszkań,75.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,803500.0,,,,,,1150000.0,,583750.0,,,,,,,,,,,,1150000.0,,,
blok_mieszkań,75.47,nizki_poziom_jakosci,wrzesien_2023,556000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,83.1,nizki_poziom_jakosci,wrzesien_2023,530000.0,,550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,85.0,nizki_poziom_jakosci,wrzesien_2023,,470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,
blok_mieszkań,85.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,899000.0,,,,,,950000.0,,,,,,,,,,,,,,,980000.0,,
blok_mieszkań,87.0,nizki_poziom_jakosci,wrzesien_2023,,,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,87.0,wysoki_poziom_jakosci,wrzesien_2023,693000.0,,,,600000.0,,,,,,,,639000.0,,,,,,,,,,,,,,1130000.0,,,
blok_mieszkań,89.6,nizki_poziom_jakosci,wrzesien_2023,460000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,89.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,985000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,41.19,wysoki_poziom_jakosci,wrzesien_2023,,,385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,49.0,nizki_poziom_jakosci,wrzesien_2023,,,375000.0,,,,,,,,,,493800.0,,,280000.0,384666.6666666667,,,,229999.0,,,,,,619000.0,649000.0,,
blok_mieszkań,49.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,594500.0,,,,,,,,,,465000.0,,,429000.0,312000.0,,,,,,,,599666.6666666666,
blok_mieszkań,57.0,nizki_poziom_jakosci,wrzesien_2023,,,,,325000.0,,,,404500.0,,295000.0,,594000.0,619000.0,,,,387000.0,,,,,,,,,908400.0,724500.0,,
blok_mieszkań,57.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,750000.0,,,,495000.0,514000.0,,,,,,,690000.0,406333.3333333333,1052000.0,,650000.0,
blok_mieszkań,64.0,nizki_poziom_jakosci,wrzesien_2023,,,407500.0,,,,,590000.0,,,,,550000.0,,468000.0,,,,,,390000.0,,,,,,851666.6666666666,916000.0,,
blok_mieszkań,64.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,665000.0,,949000.0,,,,1420000.0,,,,625000.0,,,,,,,,,,809000.0,,,
blok_mieszkań,66.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,798000.0,,,,,,,,,,,,,,,,,,,651700.0,,,
blok_mieszkań,67.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,415000.0,,,,,,,,,,,,,812500.0,,
blok_mieszkań,67.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,565000.0,,740000.0,,,,1120000.0,1190000.0,740000.0,
blok_mieszkań,77.1,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,579000.0,,,,,,,,,,,,
blok_mieszkań,78.9,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,660000.0,,,,,,,
blok_mieszkań,26.0,nizki_poziom_jakosci,wrzesien_2023,,,235000.0,,,,,,,,,,,380000.0,,,,,,,,,,,,,,,,340000.0
blok_mieszkań,26.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,525000.0,,,
blok_mieszkań,26.3,wysoki_poziom_jakosci,wrzesien_2023,,,279000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,30.6,wysoki_poziom_jakosci,wrzesien_2023,,,275000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,31.0,nizki_poziom_jakosci,wrzesien_2023,,,259000.0,,,,,,,,,,409000.0,,,220000.0,,,,,,,,,,,,449500.0,,
blok_mieszkań,31.0,wysoki_poziom_jakosci,wrzesien_2023,,,265000.0,,,,,,,,,,496000.0,,,,,,,,,,,,,308000.0,,,399000.0,
blok_mieszkań,32.52,nizki_poziom_jakosci,wrzesien_2023,,,,285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,33.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,487000.0,,,,,339000.0,,,,,,,,,,,,
blok_mieszkań,33.0,wysoki_poziom_jakosci,wrzesien_2023,,,249000.0,,,,535000.0,,,,470000.0,,429000.0,,,,,,,,,,,,,394000.0,,,,
blok_mieszkań,34.63,wysoki_poziom_jakosci,wrzesien_2023,,,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,35.0,nizki_poziom_jakosci,wrzesien_2023,,,,279000.0,,,,,,,,,449000.0,,,,,,,,215000.0,,,,,,500000.0,425000.0,395000.0,
blok_mieszkań,35.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,570000.0,,,,289000.0,,,,,,,,,,,,,
blok_mieszkań,35.14,nizki_poziom_jakosci,wrzesien_2023,,,,299000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.3,nizki_poziom_jakosci,wrzesien_2023,,,,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,690000.0,,,
blok_mieszkań,38.0,nizki_poziom_jakosci,wrzesien_2023,,,271000.0,269000.0,194900.0,249000.0,,,,,330000.0,,491333.3333333333,420000.0,245000.0,230000.0,364000.0,350000.0,,,220000.0,,,,380000.0,,562520.0,596333.3333333334,,
blok_mieszkań,38.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,683000.0,,410000.0,,,,638500.0,,292500.0,325000.0,396000.0,,,,,325000.0,,,,,716000.0,622500.0,,
blok_mieszkań,38.6,nizki_poziom_jakosci,wrzesien_2023,,,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,38.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,379000.0,,,,
blok_mieszkań,40.15,wysoki_poziom_jakosci,wrzesien_2023,,,519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,40.17,wysoki_poziom_jakosci,wrzesien_2023,,,385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.0,nizki_poziom_jakosci,wrzesien_2023,,,285666.6666666667,295000.0,,259000.0,,,,,,,480000.0,,275000.0,,,,,,,,,385000.0,382000.0,,620000.0,549000.0,,
blok_mieszkań,42.0,wysoki_poziom_jakosci,wrzesien_2023,,,389000.0,349000.0,,,577999.6666666666,,,,,,,,,,,,,,,,,,410000.0,,779000.0,,,
blok_mieszkań,42.42,nizki_poziom_jakosci,wrzesien_2023,,,269000.0,,,,,,,,,,,,299000.0,287000.0,,,,,,,,,,,,,,
blok_mieszkań,42.42,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,385000.0,,,,,,,,,,,382000.0,,,,
blok_mieszkań,42.5,nizki_poziom_jakosci,wrzesien_2023,,,261500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,43.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,315000.0,629000.0,,,338000.0,,415000.0,,,,,,,,,600000.0,,,
blok_mieszkań,43.0,wysoki_poziom_jakosci,wrzesien_2023,,,399900.0,,,,409500.0,,,,,,,,,385000.0,,415000.0,,,,,,,,,,,,
blok_mieszkań,45.24,nizki_poziom_jakosci,wrzesien_2023,,,315000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.33,nizki_poziom_jakosci,wrzesien_2023,,,294000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.7,nizki_poziom_jakosci,wrzesien_2023,,,288000.0,,,,,,,,,,,,,,,,,,319000.0,,,,399000.0,,,,,
blok_mieszkań,46.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,320000.0,,,,,,,,,
blok_mieszkań,46.8,nizki_poziom_jakosci,wrzesien_2023,,,,344999.0,,,,,,,,,,,,,,,,,,,,,,369000.0,,,,
blok_mieszkań,46.94,wysoki_poziom_jakosci,wrzesien_2023,,,265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.6,nizki_poziom_jakosci,wrzesien_2023,,,319000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.8,nizki_poziom_jakosci,wrzesien_2023,,,290000.0,,,,,,,,,,,,,,,,,,,279000.0,,,,,,,,
blok_mieszkań,47.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,459000.0,,,,,,
blok_mieszkań,48.63,nizki_poziom_jakosci,wrzesien_2023,,,,298000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,50.07,nizki_poziom_jakosci,wrzesien_2023,,,265000.0,,,,,,,,,,,,,345000.0,,,,,,,,,,,,,,
blok_mieszkań,50.44,wysoki_poziom_jakosci,wrzesien_2023,,,438000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,50.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,520000.0,,
blok_mieszkań,50.5,wysoki_poziom_jakosci,wrzesien_2023,,,369000.0,,,,,,,,,,,,,,,,,,,460000.0,,,,,790000.0,,,
blok_mieszkań,52.1,nizki_poziom_jakosci,wrzesien_2023,,,315000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,770000.0,,,,,,,,,,,385000.0,,,,,,
blok_mieszkań,52.8,nizki_poziom_jakosci,wrzesien_2023,,,302500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,555000.0,,,,,,,
blok_mieszkań,53.0,nizki_poziom_jakosci,wrzesien_2023,,,321800.0,318000.0,,,,,,449000.0,349000.0,350000.0,749000.0,,,355000.0,,,,,320000.0,,399000.0,,,399000.0,,509000.0,,
blok_mieszkań,53.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,479000.0,383000.0,,,,,466000.0,519000.0,,,,,,518000.0,,,,750000.0,,,
blok_mieszkań,54.98,nizki_poziom_jakosci,wrzesien_2023,,,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,55.3,wysoki_poziom_jakosci,wrzesien_2023,,,399900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,55.7,nizki_poziom_jakosci,wrzesien_2023,,,386000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,55.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,612000.0,,,,,,,,,,,,,,,990000.0,
blok_mieszkań,56.0,nizki_poziom_jakosci,wrzesien_2023,,,341333.3333333333,,,335000.0,645000.0,,,,369000.0,335000.0,616000.0,,349500.0,,394666.6666666667,,,,,,,,,,709000.0,641666.6666666666,,
blok_mieszkań,56.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,785000.0,,,,,,,545000.0,437000.0,,,,,,,,,,,,950000.0,,772800.0,
blok_mieszkań,56.2,wysoki_poziom_jakosci,wrzesien_2023,,,399000.0,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.44,wysoki_poziom_jakosci,wrzesien_2023,,,449000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.62,wysoki_poziom_jakosci,wrzesien_2023,,,499000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,63.3,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,864000.0,,
blok_mieszkań,63.3,wysoki_poziom_jakosci,wrzesien_2023,,,530000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,63.72,wysoki_poziom_jakosci,wrzesien_2023,,,440000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,65.89,nizki_poziom_jakosci,wrzesien_2023,,,399500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,65.89,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,849000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,67.16,nizki_poziom_jakosci,wrzesien_2023,,,359000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,67.42,nizki_poziom_jakosci,wrzesien_2023,,,550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,68.6,wysoki_poziom_jakosci,wrzesien_2023,,,,469000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,68.79,wysoki_poziom_jakosci,wrzesien_2023,,,549000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,68.92,nizki_poziom_jakosci,wrzesien_2023,,,412000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,71.69,wysoki_poziom_jakosci,wrzesien_2023,,,565000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,72.4,nizki_poziom_jakosci,wrzesien_2023,,,429000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,74.0,nizki_poziom_jakosci,wrzesien_2023,,,452450.0,,,,,,,,,,,,,,,,,,,,,,,,,805000.0,,
blok_mieszkań,74.0,wysoki_poziom_jakosci,wrzesien_2023,,,390000.0,,,,,,,,,,,,,,,589000.0,,,,,,,,562000.0,,,799000.0,
blok_mieszkań,74.1,nizki_poziom_jakosci,wrzesien_2023,,,480000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,74.1,wysoki_poziom_jakosci,wrzesien_2023,,,539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,79.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1184921.0,,,
blok_mieszkań,79.0,wysoki_poziom_jakosci,wrzesien_2023,,,649000.0,,,,,,,,715000.0,,,,,,799000.0,,,,,,,,,,,,,
blok_mieszkań,79.33,wysoki_poziom_jakosci,wrzesien_2023,,,792500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,80.2,nizki_poziom_jakosci,wrzesien_2023,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,84.94,wysoki_poziom_jakosci,wrzesien_2023,,,749000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,86.3,nizki_poziom_jakosci,wrzesien_2023,,,,550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,86.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,950000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,93.3,wysoki_poziom_jakosci,wrzesien_2023,,,469900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,94.0,nizki_poziom_jakosci,wrzesien_2023,,,599000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,94.0,wysoki_poziom_jakosci,wrzesien_2023,,,635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,98.0,nizki_poziom_jakosci,wrzesien_2023,,,656000.0,,,,,,,,,,,,,,,,,,,,,,,,,1250000.0,790000.0,
blok_mieszkań,121.2,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1140000.0,,,
blok_mieszkań,121.2,wysoki_poziom_jakosci,wrzesien_2023,,,869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,133.16,wysoki_poziom_jakosci,wrzesien_2023,,,925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
